timestamp,user_id,role,department,action,patient_id,workstation,status
2025-06-09 13:46:40,tbrown,Billing Specialist,Revenue Cycle,VIEW_MEDS,PT-6033,WS-004,SUCCESS
2025-06-09 13:49:39,dwilson,Physician,Orthopedics,PRINT_SUMMARY,PT-6074,WS-005,SUCCESS
2025-06-09 13:50:31,jchen,Nurse,Cardiology,PRINT_SUMMARY,PT-6032,WS-014,SUCCESS
2025-06-09 13:51:46,agarcia,Nurse,Endocrinology,UPDATE_VITALS,PT-6009,WS-007,SUCCESS
2025-06-09 13:52:20,tbrown,Billing Specialist,Revenue Cycle,VIEW_CHART,PT-6094,WS-017,SUCCESS
2025-06-09 13:58:09,rsmith,Registration Clerk,Front Desk,VIEW_MEDS,PT-6046,WS-017,SUCCESS
2025-06-09 14:00:00,agarcia,Nurse,Endocrinology,VIEW_CHART,PT-6074,WS-006,SUCCESS
2025-06-09 14:07:54,tbrown,Billing Specialist,Revenue Cycle,VIEW_LABS,PT-6058,WS-010,SUCCESS
2025-06-09 14:18:08,jchen,Nurse,Cardiology,VIEW_MEDS,PT-6025,WS-010,SUCCESS
2025-06-09 14:27:14,tbrown,Billing Specialist,Revenue Cycle,VIEW_LABS,PT-6072,WS-004,SUCCESS
2025-06-09 14:31:04,kpatel,Nurse,Family Medicine,VIEW_LABS,PT-6088,WS-008,SUCCESS
2025-06-09 14:33:12,jchen,Nurse,Cardiology,VIEW_LABS,PT-6072,WS-008,SUCCESS
2025-06-09 14:35:49,agarcia,Nurse,Endocrinology,VIEW_CHART,PT-6046,WS-010,SUCCESS
2025-06-09 14:42:35,agarcia,Nurse,Endocrinology,VIEW_CHART,PT-6081,WS-011,SUCCESS
2025-06-09 14:44:28,kpatel,Nurse,Family Medicine,VIEW_MEDS,PT-6062,WS-007,SUCCESS
2025-06-09 14:46:05,rsmith,Registration Clerk,Front Desk,UPDATE_VITALS,PT-6110,WS-011,SUCCESS
2025-06-09 14:46:37,agarcia,Nurse,Endocrinology,VIEW_LABS,PT-6030,WS-024,SUCCESS
2025-06-09 15:02:05,dwilson,Physician,Orthopedics,VIEW_LABS,PT-6075,WS-009,SUCCESS
2025-06-09 15:02:29,jchen,Nurse,Cardiology,PRINT_SUMMARY,PT-6044,WS-001,SUCCESS
2025-06-09 15:07:08,jchen,Nurse,Cardiology,VIEW_LABS,PT-6054,WS-022,SUCCESS
2025-06-09 15:09:14,tbrown,Billing Specialist,Revenue Cycle,VIEW_MEDS,PT-6017,WS-017,SUCCESS
2025-06-09 15:09:14,dwilson,Physician,Orthopedics,VIEW_MEDS,PT-6107,WS-016,SUCCESS
2025-06-09 15:09:58,tbrown,Billing Specialist,Revenue Cycle,UPDATE_VITALS,PT-6015,WS-008,SUCCESS
2025-06-09 15:10:33,agarcia,Nurse,Endocrinology,UPDATE_VITALS,PT-6097,WS-011,SUCCESS
2025-06-09 15:33:03,jchen,Nurse,Cardiology,VIEW_CHART,PT-6051,WS-002,SUCCESS
2025-06-09 15:36:20,kpatel,Nurse,Family Medicine,PRINT_SUMMARY,PT-6033,WS-004,SUCCESS
2025-06-09 15:40:31,rsmith,Registration Clerk,Front Desk,VIEW_CHART,PT-6004,WS-020,SUCCESS
2025-06-09 15:46:08,kpatel,Nurse,Family Medicine,UPDATE_VITALS,PT-6077,WS-019,SUCCESS
2025-06-09 15:51:47,jchen,Nurse,Cardiology,VIEW_MEDS,PT-6065,WS-002,SUCCESS
2025-06-09 15:52:27,agarcia,Nurse,Endocrinology,PRINT_SUMMARY,PT-6109,WS-021,SUCCESS
2025-06-09 15:55:37,jchen,Nurse,Cardiology,PRINT_SUMMARY,PT-6106,WS-008,SUCCESS
2025-06-09 15:56:42,tbrown,Billing Specialist,Revenue Cycle,UPDATE_VITALS,PT-6102,WS-024,SUCCESS
2025-06-09 15:59:39,jchen,Nurse,Cardiology,VIEW_CHART,PT-6053,WS-023,SUCCESS
2025-06-09 16:06:06,agarcia,Nurse,Endocrinology,UPDATE_VITALS,PT-6030,WS-023,SUCCESS
2025-06-09 16:07:34,mlopez,Physician,Pulmonology,VIEW_LABS,PT-6086,WS-022,SUCCESS
2025-06-09 16:16:05,agarcia,Nurse,Endocrinology,VIEW_LABS,PT-6075,WS-003,SUCCESS
2025-06-09 16:18:50,tbrown,Billing Specialist,Revenue Cycle,VIEW_CHART,PT-6051,WS-008,SUCCESS
2025-06-09 16:24:23,kpatel,Nurse,Family Medicine,UPDATE_VITALS,PT-6001,WS-012,SUCCESS
2025-06-09 16:30:59,agarcia,Nurse,Endocrinology,VIEW_LABS,PT-6111,WS-005,SUCCESS
2025-06-09 16:38:59,rsmith,Registration Clerk,Front Desk,UPDATE_VITALS,PT-6072,WS-007,SUCCESS
2025-06-09 16:58:26,mlopez,Physician,Pulmonology,VIEW_CHART,PT-6088,WS-010,SUCCESS
2025-06-09 17:03:46,agarcia,Nurse,Endocrinology,UPDATE_VITALS,PT-6115,WS-006,SUCCESS
2025-06-09 17:04:29,kpatel,Nurse,Family Medicine,UPDATE_VITALS,PT-6047,WS-006,SUCCESS
2025-06-09 17:12:28,rsmith,Registration Clerk,Front Desk,VIEW_MEDS,PT-6024,WS-007,SUCCESS
2025-06-09 17:15:50,rsmith,Registration Clerk,Front Desk,PRINT_SUMMARY,PT-6054,WS-005,SUCCESS
2025-06-09 17:23:06,rsmith,Registration Clerk,Front Desk,VIEW_MEDS,PT-6077,WS-020,SUCCESS
2025-06-09 17:24:46,agarcia,Nurse,Endocrinology,VIEW_CHART,PT-6083,WS-016,SUCCESS
2025-06-09 17:28:34,dwilson,Physician,Orthopedics,PRINT_SUMMARY,PT-6066,WS-003,SUCCESS
2025-06-09 17:30:04,jchen,Nurse,Cardiology,PRINT_SUMMARY,PT-6077,WS-023,SUCCESS
2025-06-09 17:30:55,dwilson,Physician,Orthopedics,PRINT_SUMMARY,PT-6005,WS-021,SUCCESS
2025-06-09 17:36:14,agarcia,Nurse,Endocrinology,VIEW_MEDS,PT-6064,WS-012,SUCCESS
2025-06-09 17:43:40,dwilson,Physician,Orthopedics,PRINT_SUMMARY,PT-6079,WS-002,SUCCESS
2025-06-09 17:43:49,agarcia,Nurse,Endocrinology,VIEW_LABS,PT-6044,WS-005,SUCCESS
2025-06-09 17:49:54,dwilson,Physician,Orthopedics,VIEW_CHART,PT-6111,WS-007,SUCCESS
2025-06-09 17:54:39,tbrown,Billing Specialist,Revenue Cycle,PRINT_SUMMARY,PT-6010,WS-014,SUCCESS
2025-06-09 18:00:36,tbrown,Billing Specialist,Revenue Cycle,UPDATE_VITALS,PT-6021,WS-012,SUCCESS
2025-06-09 18:02:04,kpatel,Nurse,Family Medicine,UPDATE_VITALS,PT-6080,WS-020,SUCCESS
2025-06-09 18:02:11,kpatel,Nurse,Family Medicine,UPDATE_VITALS,PT-6030,WS-002,SUCCESS
2025-06-09 18:03:10,kpatel,Nurse,Family Medicine,VIEW_MEDS,PT-6115,WS-002,SUCCESS
2025-06-09 18:04:28,agarcia,Nurse,Endocrinology,VIEW_LABS,PT-6041,WS-011,SUCCESS
2025-06-09 18:06:15,dwilson,Physician,Orthopedics,VIEW_LABS,PT-6032,WS-012,SUCCESS
2025-06-09 18:13:22,kpatel,Nurse,Family Medicine,UPDATE_VITALS,PT-6083,WS-008,SUCCESS
2025-06-09 18:20:21,kpatel,Nurse,Family Medicine,VIEW_MEDS,PT-6054,WS-016,SUCCESS
2025-06-09 18:25:39,mlopez,Physician,Pulmonology,PRINT_SUMMARY,PT-6033,WS-006,SUCCESS
2025-06-09 18:32:39,kpatel,Nurse,Family Medicine,PRINT_SUMMARY,PT-6108,WS-022,SUCCESS
2025-06-09 18:36:37,dwilson,Physician,Orthopedics,VIEW_MEDS,PT-6050,WS-008,SUCCESS
2025-06-09 18:38:47,agarcia,Nurse,Endocrinology,VIEW_MEDS,PT-6092,WS-003,SUCCESS
2025-06-09 18:54:22,dwilson,Physician,Orthopedics,VIEW_CHART,PT-6117,WS-018,SUCCESS
2025-06-09 22:15:00,dwilson,Physician,Orthopedics,LOGIN,,WS-777,FAILED
2025-06-09 22:15:30,dwilson,Physician,Orthopedics,LOGIN,,WS-777,FAILED
2025-06-09 22:16:00,dwilson,Physician,Orthopedics,LOGIN,,WS-777,FAILED
2025-06-09 22:16:30,dwilson,Physician,Orthopedics,LOGIN,,WS-777,FAILED
2025-06-09 22:17:00,dwilson,Physician,Orthopedics,LOGIN,,WS-777,FAILED
2025-06-09 22:17:30,dwilson,Physician,Orthopedics,LOGIN,,WS-777,FAILED
2025-06-09 22:18:00,dwilson,Physician,Orthopedics,LOGIN,,WS-777,FAILED
2025-06-09 22:18:30,dwilson,Physician,Orthopedics,LOGIN,,WS-777,FAILED
2025-06-09 22:19:00,dwilson,Physician,Orthopedics,LOGIN,,WS-777,FAILED
2025-06-09 22:20:00,dwilson,Physician,Orthopedics,LOGIN,,WS-777,SUCCESS
2025-06-09 22:22:00,dwilson,Physician,Orthopedics,VIEW_CHART,PT-6048,WS-777,SUCCESS
2025-06-10 07:02:49,mlopez,Physician,Pulmonology,VIEW_LABS,PT-6020,WS-011,SUCCESS
2025-06-10 07:10:56,kpatel,Nurse,Family Medicine,UPDATE_VITALS,PT-6008,WS-002,SUCCESS
2025-06-10 07:12:47,agarcia,Nurse,Endocrinology,VIEW_MEDS,PT-6113,WS-003,SUCCESS
2025-06-10 07:13:23,jchen,Nurse,Cardiology,VIEW_LABS,PT-6018,WS-017,SUCCESS
2025-06-10 07:14:57,mlopez,Physician,Pulmonology,VIEW_MEDS,PT-6030,WS-008,SUCCESS
2025-06-10 07:18:32,jchen,Nurse,Cardiology,UPDATE_VITALS,PT-6072,WS-021,SUCCESS
2025-06-10 07:25:25,dwilson,Physician,Orthopedics,VIEW_LABS,PT-6101,WS-015,SUCCESS
2025-06-10 07:46:09,rsmith,Registration Clerk,Front Desk,PRINT_SUMMARY,PT-6034,WS-020,SUCCESS
2025-06-10 07:46:28,kpatel,Nurse,Family Medicine,VIEW_CHART,PT-6015,WS-016,SUCCESS
2025-06-10 07:57:33,tbrown,Billing Specialist,Revenue Cycle,VIEW_MEDS,PT-6048,WS-013,SUCCESS
2025-06-10 08:13:13,dwilson,Physician,Orthopedics,VIEW_CHART,PT-6108,WS-007,SUCCESS
2025-06-10 08:27:55,agarcia,Nurse,Endocrinology,VIEW_LABS,PT-6083,WS-017,SUCCESS
2025-06-10 08:33:58,rsmith,Registration Clerk,Front Desk,VIEW_MEDS,PT-6066,WS-022,SUCCESS
2025-06-10 08:36:02,mlopez,Physician,Pulmonology,UPDATE_VITALS,PT-6019,WS-017,SUCCESS
2025-06-10 08:40:57,dwilson,Physician,Orthopedics,VIEW_MEDS,PT-6104,WS-002,SUCCESS
2025-06-10 08:47:13,agarcia,Nurse,Endocrinology,VIEW_LABS,PT-6055,WS-011,SUCCESS
2025-06-10 08:47:30,jchen,Nurse,Cardiology,VIEW_LABS,PT-6111,WS-024,SUCCESS
2025-06-10 08:50:46,rsmith,Registration Clerk,Front Desk,UPDATE_VITALS,PT-6048,WS-004,SUCCESS
2025-06-10 09:08:51,kpatel,Nurse,Family Medicine,PRINT_SUMMARY,PT-6018,WS-021,SUCCESS
2025-06-10 09:16:58,dwilson,Physician,Orthopedics,VIEW_CHART,PT-6023,WS-018,SUCCESS
2025-06-10 09:17:57,tbrown,Billing Specialist,Revenue Cycle,PRINT_SUMMARY,PT-6047,WS-003,SUCCESS
2025-06-10 09:21:26,kpatel,Nurse,Family Medicine,VIEW_CHART,PT-6052,WS-018,SUCCESS
2025-06-10 09:23:52,dwilson,Physician,Orthopedics,UPDATE_VITALS,PT-6061,WS-002,SUCCESS
2025-06-10 09:24:11,dwilson,Physician,Orthopedics,PRINT_SUMMARY,PT-6084,WS-002,SUCCESS
2025-06-10 09:24:22,agarcia,Nurse,Endocrinology,UPDATE_VITALS,PT-6110,WS-010,SUCCESS
2025-06-10 09:24:36,rsmith,Registration Clerk,Front Desk,PRINT_SUMMARY,PT-6033,WS-002,SUCCESS
2025-06-10 09:24:57,agarcia,Nurse,Endocrinology,VIEW_MEDS,PT-6034,WS-008,SUCCESS
2025-06-10 09:24:59,kpatel,Nurse,Family Medicine,VIEW_CHART,PT-6004,WS-005,SUCCESS
2025-06-10 09:25:10,agarcia,Nurse,Endocrinology,VIEW_CHART,PT-6006,WS-014,SUCCESS
2025-06-10 09:25:26,dwilson,Physician,Orthopedics,VIEW_CHART,PT-6026,WS-018,SUCCESS
2025-06-10 09:26:46,agarcia,Nurse,Endocrinology,VIEW_LABS,PT-6007,WS-006,SUCCESS
2025-06-10 09:27:29,rsmith,Registration Clerk,Front Desk,VIEW_LABS,PT-6104,WS-012,SUCCESS
2025-06-10 09:28:58,agarcia,Nurse,Endocrinology,VIEW_CHART,PT-6059,WS-004,SUCCESS
2025-06-10 09:33:27,jchen,Nurse,Cardiology,UPDATE_VITALS,PT-6115,WS-013,SUCCESS
2025-06-10 09:35:57,mlopez,Physician,Pulmonology,PRINT_SUMMARY,PT-6101,WS-006,SUCCESS
2025-06-10 09:41:06,agarcia,Nurse,Endocrinology,UPDATE_VITALS,PT-6090,WS-015,SUCCESS
2025-06-10 09:44:16,jchen,Nurse,Cardiology,VIEW_CHART,PT-6119,WS-001,SUCCESS
2025-06-10 09:48:47,rsmith,Registration Clerk,Front Desk,VIEW_MEDS,PT-6045,WS-023,SUCCESS
2025-06-10 09:51:05,rsmith,Registration Clerk,Front Desk,UPDATE_VITALS,PT-6066,WS-011,SUCCESS
2025-06-10 09:51:49,rsmith,Registration Clerk,Front Desk,VIEW_LABS,PT-6019,WS-022,SUCCESS
2025-06-10 10:02:05,jchen,Nurse,Cardiology,PRINT_SUMMARY,PT-6060,WS-004,SUCCESS
2025-06-10 10:05:03,jchen,Nurse,Cardiology,VIEW_MEDS,PT-6111,WS-001,SUCCESS
2025-06-10 10:05:38,jchen,Nurse,Cardiology,VIEW_MEDS,PT-6097,WS-002,SUCCESS
2025-06-10 10:06:33,jchen,Nurse,Cardiology,PRINT_SUMMARY,PT-6046,WS-024,SUCCESS
2025-06-10 10:11:05,rsmith,Registration Clerk,Front Desk,VIEW_MEDS,PT-6011,WS-017,SUCCESS
2025-06-10 10:17:42,rsmith,Registration Clerk,Front Desk,UPDATE_VITALS,PT-6032,WS-008,SUCCESS
2025-06-10 10:17:45,dwilson,Physician,Orthopedics,UPDATE_VITALS,PT-6011,WS-011,SUCCESS
2025-06-10 10:29:09,rsmith,Registration Clerk,Front Desk,VIEW_MEDS,PT-6088,WS-004,SUCCESS
2025-06-10 10:29:54,dwilson,Physician,Orthopedics,VIEW_LABS,PT-6102,WS-019,SUCCESS
2025-06-10 10:40:55,dwilson,Physician,Orthopedics,VIEW_LABS,PT-6110,WS-013,SUCCESS
2025-06-10 10:47:14,kpatel,Nurse,Family Medicine,PRINT_SUMMARY,PT-6000,WS-016,SUCCESS
2025-06-10 10:53:33,agarcia,Nurse,Endocrinology,VIEW_LABS,PT-6019,WS-022,SUCCESS
2025-06-10 11:11:35,kpatel,Nurse,Family Medicine,VIEW_LABS,PT-6109,WS-008,SUCCESS
2025-06-10 11:12:35,jchen,Nurse,Cardiology,VIEW_LABS,PT-6056,WS-016,SUCCESS
2025-06-10 11:14:34,kpatel,Nurse,Family Medicine,VIEW_MEDS,PT-6117,WS-003,SUCCESS
2025-06-10 11:15:05,mlopez,Physician,Pulmonology,UPDATE_VITALS,PT-6097,WS-014,SUCCESS
2025-06-10 11:19:27,mlopez,Physician,Pulmonology,VIEW_MEDS,PT-6023,WS-014,SUCCESS
2025-06-10 11:20:10,jchen,Nurse,Cardiology,PRINT_SUMMARY,PT-6035,WS-005,SUCCESS
2025-06-10 11:20:28,rsmith,Registration Clerk,Front Desk,VIEW_MEDS,PT-6015,WS-014,SUCCESS
2025-06-10 11:22:38,rsmith,Registration Clerk,Front Desk,PRINT_SUMMARY,PT-6066,WS-010,SUCCESS
2025-06-10 11:33:34,agarcia,Nurse,Endocrinology,UPDATE_VITALS,PT-6028,WS-021,SUCCESS
2025-06-10 11:36:16,dwilson,Physician,Orthopedics,UPDATE_VITALS,PT-6071,WS-013,SUCCESS
2025-06-10 11:37:27,tbrown,Billing Specialist,Revenue Cycle,PRINT_SUMMARY,PT-6016,WS-020,SUCCESS
2025-06-10 11:54:25,dwilson,Physician,Orthopedics,PRINT_SUMMARY,PT-6105,WS-011,SUCCESS
2025-06-10 11:58:43,tbrown,Billing Specialist,Revenue Cycle,VIEW_MEDS,PT-6022,WS-003,SUCCESS
2025-06-10 12:04:39,rsmith,Registration Clerk,Front Desk,UPDATE_VITALS,PT-6079,WS-012,SUCCESS
2025-06-10 12:04:43,jchen,Nurse,Cardiology,PRINT_SUMMARY,PT-6087,WS-019,SUCCESS
2025-06-10 12:12:16,agarcia,Nurse,Endocrinology,VIEW_CHART,PT-6006,WS-005,SUCCESS
2025-06-10 12:16:40,tbrown,Billing Specialist,Revenue Cycle,VIEW_MEDS,PT-6017,WS-017,SUCCESS
2025-06-10 12:23:30,rsmith,Registration Clerk,Front Desk,VIEW_MEDS,PT-6093,WS-006,SUCCESS
2025-06-10 12:26:01,rsmith,Registration Clerk,Front Desk,VIEW_CHART,PT-6035,WS-013,SUCCESS
2025-06-10 12:31:16,jchen,Nurse,Cardiology,UPDATE_VITALS,PT-6101,WS-001,SUCCESS
2025-06-10 12:31:24,rsmith,Registration Clerk,Front Desk,VIEW_CHART,PT-6041,WS-013,SUCCESS
2025-06-10 12:43:09,rsmith,Registration Clerk,Front Desk,VIEW_LABS,PT-6018,WS-003,SUCCESS
2025-06-10 12:43:42,mlopez,Physician,Pulmonology,UPDATE_VITALS,PT-6096,WS-005,SUCCESS
2025-06-10 12:57:56,agarcia,Nurse,Endocrinology,VIEW_CHART,PT-6118,WS-024,SUCCESS
2025-06-10 13:00:45,kpatel,Nurse,Family Medicine,UPDATE_VITALS,PT-6088,WS-020,SUCCESS
2025-06-10 13:01:19,jchen,Nurse,Cardiology,PRINT_SUMMARY,PT-6099,WS-006,SUCCESS
2025-06-10 13:03:26,kpatel,Nurse,Family Medicine,VIEW_LABS,PT-6073,WS-014,SUCCESS
2025-06-10 13:07:54,dwilson,Physician,Orthopedics,VIEW_MEDS,PT-6087,WS-002,SUCCESS
2025-06-10 13:18:35,tbrown,Billing Specialist,Revenue Cycle,VIEW_MEDS,PT-6119,WS-021,SUCCESS
2025-06-10 13:18:57,agarcia,Nurse,Endocrinology,UPDATE_VITALS,PT-6062,WS-012,SUCCESS
2025-06-10 13:24:48,agarcia,Nurse,Endocrinology,VIEW_LABS,PT-6018,WS-023,SUCCESS
2025-06-10 13:28:47,kpatel,Nurse,Family Medicine,VIEW_MEDS,PT-6019,WS-013,SUCCESS
2025-06-10 13:32:55,agarcia,Nurse,Endocrinology,VIEW_CHART,PT-6025,WS-015,SUCCESS
2025-06-10 13:35:08,kpatel,Nurse,Family Medicine,VIEW_MEDS,PT-6111,WS-024,SUCCESS
2025-06-10 13:36:16,dwilson,Physician,Orthopedics,VIEW_MEDS,PT-6107,WS-019,SUCCESS
2025-06-10 13:42:08,kpatel,Nurse,Family Medicine,VIEW_MEDS,PT-6070,WS-022,SUCCESS
2025-06-10 13:43:57,agarcia,Nurse,Endocrinology,VIEW_LABS,PT-6063,WS-008,SUCCESS
2025-06-10 13:45:42,tbrown,Billing Specialist,Revenue Cycle,VIEW_MEDS,PT-6089,WS-014,SUCCESS
2025-06-10 13:46:13,mlopez,Physician,Pulmonology,VIEW_MEDS,PT-6116,WS-013,SUCCESS
2025-06-10 13:46:22,dwilson,Physician,Orthopedics,VIEW_CHART,PT-6105,WS-022,SUCCESS
2025-06-10 13:53:58,jchen,Nurse,Cardiology,VIEW_LABS,PT-6094,WS-020,SUCCESS
2025-06-10 13:56:43,agarcia,Nurse,Endocrinology,UPDATE_VITALS,PT-6004,WS-019,SUCCESS
2025-06-10 13:57:02,mlopez,Physician,Pulmonology,VIEW_LABS,PT-6108,WS-024,SUCCESS
2025-06-10 14:05:13,rsmith,Registration Clerk,Front Desk,UPDATE_VITALS,PT-6091,WS-018,SUCCESS
2025-06-10 14:10:23,agarcia,Nurse,Endocrinology,PRINT_SUMMARY,PT-6096,WS-003,SUCCESS
2025-06-10 14:11:07,agarcia,Nurse,Endocrinology,VIEW_CHART,PT-6044,WS-007,SUCCESS
2025-06-10 14:19:02,jchen,Nurse,Cardiology,UPDATE_VITALS,PT-6022,WS-002,SUCCESS
2025-06-10 14:19:43,dwilson,Physician,Orthopedics,VIEW_MEDS,PT-6119,WS-024,SUCCESS
2025-06-10 14:21:12,jchen,Nurse,Cardiology,VIEW_MEDS,PT-6076,WS-013,SUCCESS
2025-06-10 14:29:44,jchen,Nurse,Cardiology,VIEW_CHART,PT-6007,WS-018,SUCCESS
2025-06-10 14:38:01,rsmith,Registration Clerk,Front Desk,VIEW_CHART,PT-6025,WS-005,SUCCESS
2025-06-10 14:42:21,kpatel,Nurse,Family Medicine,VIEW_MEDS,PT-6112,WS-011,SUCCESS
2025-06-10 14:42:45,mlopez,Physician,Pulmonology,UPDATE_VITALS,PT-6112,WS-016,SUCCESS
2025-06-10 14:46:41,tbrown,Billing Specialist,Revenue Cycle,UPDATE_VITALS,PT-6045,WS-008,SUCCESS
2025-06-10 14:49:37,dwilson,Physician,Orthopedics,VIEW_MEDS,PT-6084,WS-016,SUCCESS
2025-06-10 14:51:51,jchen,Nurse,Cardiology,UPDATE_VITALS,PT-6019,WS-021,SUCCESS
2025-06-10 14:54:54,rsmith,Registration Clerk,Front Desk,UPDATE_VITALS,PT-6009,WS-021,SUCCESS
2025-06-10 14:55:13,mlopez,Physician,Pulmonology,VIEW_CHART,PT-6008,WS-021,SUCCESS
2025-06-10 14:57:40,kpatel,Nurse,Family Medicine,VIEW_CHART,PT-6107,WS-020,SUCCESS
2025-06-10 14:59:13,tbrown,Billing Specialist,Revenue Cycle,UPDATE_VITALS,PT-6110,WS-003,SUCCESS
2025-06-10 15:05:10,agarcia,Nurse,Endocrinology,UPDATE_VITALS,PT-6102,WS-007,SUCCESS
2025-06-10 15:08:48,agarcia,Nurse,Endocrinology,VIEW_CHART,PT-6004,WS-012,SUCCESS
2025-06-10 15:11:35,mlopez,Physician,Pulmonology,PRINT_SUMMARY,PT-6057,WS-007,SUCCESS
2025-06-10 15:11:35,kpatel,Nurse,Family Medicine,VIEW_CHART,PT-6053,WS-011,SUCCESS
2025-06-10 15:13:51,agarcia,Nurse,Endocrinology,VIEW_LABS,PT-6111,WS-002,SUCCESS
2025-06-10 15:15:27,kpatel,Nurse,Family Medicine,VIEW_MEDS,PT-6069,WS-010,SUCCESS
2025-06-10 15:22:51,kpatel,Nurse,Family Medicine,VIEW_CHART,PT-6006,WS-011,SUCCESS
2025-06-10 15:31:06,dwilson,Physician,Orthopedics,VIEW_LABS,PT-6046,WS-011,SUCCESS
2025-06-10 15:31:18,jchen,Nurse,Cardiology,UPDATE_VITALS,PT-6020,WS-003,SUCCESS
2025-06-10 15:33:01,tbrown,Billing Specialist,Revenue Cycle,UPDATE_VITALS,PT-6052,WS-014,SUCCESS
2025-06-10 15:36:31,tbrown,Billing Specialist,Revenue Cycle,VIEW_MEDS,PT-6046,WS-002,SUCCESS
2025-06-10 15:36:47,kpatel,Nurse,Family Medicine,VIEW_MEDS,PT-6054,WS-011,SUCCESS
2025-06-10 15:37:56,agarcia,Nurse,Endocrinology,UPDATE_VITALS,PT-6116,WS-009,SUCCESS
2025-06-10 15:45:04,dwilson,Physician,Orthopedics,VIEW_CHART,PT-6068,WS-003,SUCCESS
2025-06-10 15:45:35,kpatel,Nurse,Family Medicine,VIEW_LABS,PT-6105,WS-007,SUCCESS
2025-06-10 15:46:36,kpatel,Nurse,Family Medicine,UPDATE_VITALS,PT-6090,WS-006,SUCCESS
2025-06-10 15:49:55,mlopez,Physician,Pulmonology,VIEW_CHART,PT-6096,WS-006,SUCCESS
2025-06-10 15:51:30,kpatel,Nurse,Family Medicine,PRINT_SUMMARY,PT-6014,WS-017,SUCCESS
2025-06-10 15:53:07,tbrown,Billing Specialist,Revenue Cycle,VIEW_MEDS,PT-6069,WS-002,SUCCESS
2025-06-10 15:57:16,kpatel,Nurse,Family Medicine,VIEW_MEDS,PT-6065,WS-011,SUCCESS
2025-06-10 16:02:00,tbrown,Billing Specialist,Revenue Cycle,VIEW_CHART,PT-6085,WS-008,SUCCESS
2025-06-10 16:05:03,tbrown,Billing Specialist,Revenue Cycle,VIEW_CHART,PT-6013,WS-019,SUCCESS
2025-06-10 16:06:20,rsmith,Registration Clerk,Front Desk,VIEW_LABS,PT-6000,WS-022,SUCCESS
2025-06-10 16:07:53,kpatel,Nurse,Family Medicine,VIEW_MEDS,PT-6102,WS-005,SUCCESS
2025-06-10 16:11:04,rsmith,Registration Clerk,Front Desk,UPDATE_VITALS,PT-6116,WS-016,SUCCESS
2025-06-10 16:12:22,jchen,Nurse,Cardiology,VIEW_CHART,PT-6045,WS-012,SUCCESS
2025-06-10 16:13:50,tbrown,Billing Specialist,Revenue Cycle,VIEW_MEDS,PT-6015,WS-003,SUCCESS
2025-06-10 16:18:42,jchen,Nurse,Cardiology,UPDATE_VITALS,PT-6083,WS-018,SUCCESS
2025-06-10 16:24:27,kpatel,Nurse,Family Medicine,VIEW_CHART,PT-6051,WS-023,SUCCESS
2025-06-10 16:34:04,rsmith,Registration Clerk,Front Desk,VIEW_LABS,PT-6118,WS-020,SUCCESS
2025-06-10 16:37:07,rsmith,Registration Clerk,Front Desk,UPDATE_VITALS,PT-6002,WS-018,SUCCESS
2025-06-10 16:37:25,dwilson,Physician,Orthopedics,PRINT_SUMMARY,PT-6032,WS-010,SUCCESS
2025-06-10 16:39:36,mlopez,Physician,Pulmonology,VIEW_LABS,PT-6116,WS-001,SUCCESS
2025-06-10 16:52:26,mlopez,Physician,Pulmonology,UPDATE_VITALS,PT-6011,WS-011,SUCCESS
2025-06-10 17:02:00,agarcia,Nurse,Endocrinology,UPDATE_VITALS,PT-6097,WS-008,SUCCESS
2025-06-10 17:10:28,dwilson,Physician,Orthopedics,PRINT_SUMMARY,PT-6104,WS-001,SUCCESS
2025-06-10 17:16:05,jchen,Nurse,Cardiology,VIEW_LABS,PT-6067,WS-001,SUCCESS
2025-06-10 17:17:32,rsmith,Registration Clerk,Front Desk,UPDATE_VITALS,PT-6066,WS-019,SUCCESS
2025-06-10 17:21:05,agarcia,Nurse,Endocrinology,VIEW_CHART,PT-6104,WS-020,SUCCESS
2025-06-10 17:21:34,jchen,Nurse,Cardiology,VIEW_CHART,PT-6011,WS-021,SUCCESS
2025-06-10 17:22:03,mlopez,Physician,Pulmonology,UPDATE_VITALS,PT-6087,WS-001,SUCCESS
2025-06-10 17:23:26,jchen,Nurse,Cardiology,VIEW_LABS,PT-6084,WS-020,SUCCESS
2025-06-10 17:27:47,dwilson,Physician,Orthopedics,VIEW_LABS,PT-6041,WS-011,SUCCESS
2025-06-10 17:29:47,agarcia,Nurse,Endocrinology,UPDATE_VITALS,PT-6090,WS-018,SUCCESS
2025-06-10 17:46:37,kpatel,Nurse,Family Medicine,VIEW_CHART,PT-6030,WS-020,SUCCESS
2025-06-10 17:57:49,mlopez,Physician,Pulmonology,UPDATE_VITALS,PT-6007,WS-008,SUCCESS
2025-06-10 18:05:10,agarcia,Nurse,Endocrinology,VIEW_LABS,PT-6005,WS-006,SUCCESS
2025-06-10 18:06:33,tbrown,Billing Specialist,Revenue Cycle,UPDATE_VITALS,PT-6070,WS-011,SUCCESS
2025-06-10 18:07:40,rsmith,Registration Clerk,Front Desk,PRINT_SUMMARY,PT-6046,WS-017,SUCCESS
2025-06-10 18:20:21,mlopez,Physician,Pulmonology,VIEW_LABS,PT-6003,WS-009,SUCCESS
